IssueID,ProjectName,Politeness,FixingTime_hours,Assignee,AssigneeAct,Project
539583,JRuby (please use github issues at http://bugs.jruby.org),polite,3298.423,46258,VHIGH,JRUBY
226431,Hadoop Common,impolite,139.1319,8527,VHIGH,HADOOP
226432,Hadoop Common,impolite,366.3115,36067,HIGH,HADOOP
226433,Hadoop Common,impolite,74.9329,8598,HIGH,HADOOP
613978,GeoServer,mixed,33795.6364,4933,VHIGH,GEOS
226434,Hadoop Common,polite,70.5706,36278,HIGH,HADOOP
226457,Hadoop Common,mixed,260.0977,8532,VHIGH,HADOOP
226458,Hadoop Common,polite,72.4055,8063,HIGH,HADOOP
192354,Hive,impolite,196.2163,7868,STD,HIVE
226464,Hadoop Common,mixed,191.0943,8527,VHIGH,HADOOP
192355,Hive,mixed,4166.3316,30554,HIGH,HIVE
226465,Hadoop Common,mixed,362.8929,7905,HIGH,HADOOP
226466,Hadoop Common,mixed,21017.2621,30802,STD,HADOOP
192357,Hive,polite,207.6556,21558,HIGH,HIVE
226467,Hadoop Common,impolite,344.6254,30802,STD,HADOOP
192358,Hive,mixed,315.706,45082,STD,HIVE
226460,Hadoop Common,mixed,470.4376,0,null,HADOOP
192359,Hive,mixed,507.4806,28528,HIGH,HIVE
226461,Hadoop Common,polite,2693.6307,47082,STD,HADOOP
226462,Hadoop Common,polite,463.8105,22062,HIGH,HADOOP
226463,Hadoop Common,mixed,1177.9624,8066,HIGH,HADOOP
192350,Hive,impolite,8.3023,44970,HIGH,HIVE
226446,Hadoop Common,impolite,16.5686,8598,HIGH,HADOOP
226448,Hadoop Common,mixed,985.9753,8112,HIGH,HADOOP
192365,Hive,mixed,2609.7464,45084,STD,HIVE
192366,Hive,polite,6121.2397,44841,HIGH,HIVE
226454,Hadoop Common,mixed,6289.5687,36076,HIGH,HADOOP
226455,Hadoop Common,mixed,30.8113,8527,VHIGH,HADOOP
192361,Hive,mixed,522.0088,32642,HIGH,HIVE
192362,Hive,impolite,65.9202,36385,VHIGH,HIVE
192363,Hive,impolite,21.2902,45060,STD,HIVE
192364,Hive,impolite,11.8488,44970,HIGH,HIVE
226479,Hadoop Common,polite,97.0574,8340,VHIGH,HADOOP
192332,Hive,mixed,615.4224,30554,HIGH,HIVE
192333,Hive,polite,5.8021,21478,VHIGH,HIVE
192334,Hive,polite,229.5049,45079,STD,HIVE
226488,Hadoop Common,impolite,138.5154,8381,VHIGH,HADOOP
192335,Hive,impolite,520.034,44970,HIGH,HIVE
226483,Hadoop Common,impolite,491.0312,8112,HIGH,HADOOP
192338,Hive,impolite,1674.1572,32642,HIGH,HIVE
226484,Hadoop Common,impolite,1.648,0,null,HADOOP
192339,Hive,impolite,315.6484,44834,HIGH,HIVE
226485,Hadoop Common,impolite,492.0005,8112,HIGH,HADOOP
226480,Hadoop Common,polite,2.1179,30802,STD,HADOOP
226481,Hadoop Common,mixed,691.2133,22062,HIGH,HADOOP
192330,Hive,impolite,35.9909,44970,HIGH,HIVE
192331,Hive,impolite,38.6592,44970,HIGH,HIVE
226469,Hadoop Common,impolite,174.5499,8598,HIGH,HADOOP
192344,Hive,polite,487.9187,30477,HIGH,HIVE
226476,Hadoop Common,impolite,413.753,36312,HIGH,HADOOP
192345,Hive,impolite,6.7061,45080,STD,HIVE
226471,Hadoop Common,mixed,1247.196,36159,HIGH,HADOOP
226472,Hadoop Common,polite,3211.357,8805,HIGH,HADOOP
226473,Hadoop Common,mixed,1182.5805,8805,HIGH,HADOOP
226474,Hadoop Common,mixed,1514.3907,36458,HIGH,HADOOP
226470,Hadoop Common,impolite,1255.1337,0,null,HADOOP
192340,Hive,mixed,1417.9448,0,null,HIVE
192342,Hive,impolite,13.3563,36385,VHIGH,HIVE
182994,Infrastructure,polite,25.8804,0,null,INFRA
192319,Hive,mixed,1152.2045,45002,STD,HIVE
182992,Infrastructure,mixed,23.6876,0,null,INFRA
182990,Infrastructure,polite,152.5099,13905,VHIGH,INFRA
192312,Hive,polite,5918.7037,44876,STD,HIVE
192313,Hive,impolite,269.6818,44970,HIGH,HIVE
192314,Hive,mixed,187.1063,22087,HIGH,HIVE
192315,Hive,mixed,54.6028,44970,HIGH,HIVE
192316,Hive,impolite,58.2249,45002,STD,HIVE
226498,Hadoop Common,impolite,306.7274,30471,VHIGH,HADOOP
192323,Hive,impolite,563.9813,8584,HIGH,HIVE
226499,Hadoop Common,impolite,22.2296,8527,VHIGH,HADOOP
192325,Hive,impolite,295.2027,28528,HIGH,HIVE
226494,Hadoop Common,polite,8358.83,36432,STD,HADOOP
192327,Hive,mixed,2373.2025,44981,HIGH,HIVE
192328,Hive,mixed,363.1859,44970,HIGH,HIVE
226496,Hadoop Common,polite,1188.8256,8066,HIGH,HADOOP
226490,Hadoop Common,mixed,701.3265,8635,HIGH,HADOOP
226491,Hadoop Common,polite,24334.8046,0,null,HADOOP
226492,Hadoop Common,impolite,33.2985,8598,HIGH,HADOOP
182973,Infrastructure,impolite,7757.7595,42584,HIGH,INFRA
182974,Infrastructure,polite,7757.8982,0,null,INFRA
182971,Infrastructure,mixed,7757.677,0,null,INFRA
182972,Infrastructure,mixed,9300.9802,0,null,INFRA
182977,Infrastructure,polite,1.5522,8673,VHIGH,INFRA
182976,Infrastructure,polite,7758.0575,0,null,INFRA
182970,Infrastructure,impolite,2.407,0,null,INFRA
182985,Infrastructure,mixed,4894.0565,27921,HIGH,INFRA
182983,Infrastructure,mixed,3510.5288,8673,VHIGH,INFRA
182989,Infrastructure,mixed,42.6918,8673,VHIGH,INFRA
192309,Hive,impolite,695.8067,36385,VHIGH,HIVE
182980,Infrastructure,impolite,152.5716,7154,HIGH,INFRA
192302,Hive,impolite,1.9257,44981,HIGH,HIVE
192303,Hive,mixed,139.9047,44981,HIGH,HIVE
192305,Hive,polite,893.229,0,null,HIVE
4210,Hibernate ORM,polite,111.4782,57,VHIGH,HHH
4204,Hibernate ORM,impolite,1097.2398,0,null,HHH
4208,Hibernate ORM,impolite,98.3186,57,VHIGH,HHH
4209,Hibernate ORM,mixed,956.3359,120,VHIGH,HHH
