IssueID,ProjectName,Politeness,FixingTime_(hours)
295059,Derby,polite,138.1967
114005,Pig,mixed,2977.7737
295057,Derby,mixed,35073.5012
114007,Pig,mixed,309.945
295058,Derby,mixed,4930.4972
114008,Pig,impolite,17168.3954
295055,Derby,polite,73.7972
114009,Pig,impolite,11.5719
212709,HBase,mixed,225.0554
295060,Derby,polite,52844.0185
114010,Pig,mixed,363.7224
295061,Derby,mixed,5065.7431
114011,Pig,polite,17189.4399
114012,Pig,mixed,117.7956
212706,HBase,polite,477.1249
128645,OFBiz,mixed,44.0846
212700,HBase,mixed,842.064
128646,OFBiz,mixed,1796.8546
128647,OFBiz,polite,8.7801
128648,OFBiz,polite,2454.4952
212703,HBase,mixed,64.5734
128649,OFBiz,mixed,315.6458
128640,OFBiz,mixed,1100.7919
128641,OFBiz,impolite,5.5186
128643,OFBiz,mixed,10.4411
295068,Derby,mixed,14244.3755
295069,Derby,mixed,8155.5428
295067,Derby,mixed,25661.8209
295065,Derby,mixed,3064.5036
212719,HBase,polite,70.5795
295073,Derby,polite,353.9664
295071,Derby,polite,35.2783
295072,Derby,impolite,377.943
114000,Pig,impolite,190.7229
212715,HBase,impolite,25.9134
114001,Pig,polite,50.5038
295070,Derby,mixed,627.0981
114002,Pig,impolite,440.6648
212718,HBase,impolite,842.4895
212713,HBase,mixed,747.4976
128637,OFBiz,mixed,24.4451
212710,HBase,polite,292.5597
153551,Lucene - Core,polite,22.3502
153553,Lucene - Core,mixed,15.1631
153555,Lucene - Core,mixed,18.7247
36486,Wicket,mixed,60.9831
153556,Lucene - Core,polite,4.5446
153557,Lucene - Core,polite,6.6202
153559,Lucene - Core,impolite,11.3309
212726,HBase,impolite,307.1314
36487,Wicket,polite,78.3139
36488,Wicket,polite,4281.6881
36489,Wicket,impolite,9.8
212724,HBase,polite,123.7332
212725,HBase,impolite,50.2492
128585,OFBiz,polite,2.387
153541,Lucene - Core,impolite,8754.8381
153542,Lucene - Core,mixed,48.4223
153544,Lucene - Core,polite,22.5695
153545,Lucene - Core,polite,21.4977
153546,Lucene - Core,polite,0.6491
608490,GeoServer,mixed,22.1276
153548,Lucene - Core,polite,8488.7862
153549,Lucene - Core,polite,6.738
608497,GeoServer,impolite,379.6458
608498,GeoServer,impolite,3134.2712
608499,GeoServer,impolite,292.5994
212737,HBase,impolite,341.1927
608493,GeoServer,impolite,2056.7186
608494,GeoServer,polite,500.5768
608495,GeoServer,mixed,728.4124
212733,HBase,polite,10.3633
212730,HBase,polite,3.3349
128571,OFBiz,polite,1.1188
128573,OFBiz,impolite,435.4101
153573,Lucene - Core,mixed,23.7682
36460,Wicket,polite,173.3975
128574,OFBiz,impolite,499.6438
128575,OFBiz,impolite,3.7238
153575,Lucene - Core,mixed,1.6913
153576,Lucene - Core,mixed,457.8361
153577,Lucene - Core,mixed,28.5624
36464,Wicket,impolite,0.1187
128578,OFBiz,polite,3425.2775
608480,GeoServer,mixed,12.5499
236719,Geronimo,polite,70.6147
608488,GeoServer,mixed,0.1744
608489,GeoServer,impolite,157.4267
608482,GeoServer,impolite,0.305
212749,HBase,impolite,56.0579
608483,GeoServer,impolite,25478.3808
608484,GeoServer,impolite,0.3903
608485,GeoServer,mixed,0.0939
128569,OFBiz,impolite,479.7602
236712,Geronimo,mixed,1352.2431
36468,Wicket,polite,14.6526
212741,HBase,polite,335.2217
236716,Geronimo,polite,12826.0299
236713,Geronimo,impolite,28.1261
153581,Lucene - Core,polite,1.1309
153560,Lucene - Core,polite,77.9506
153562,Lucene - Core,polite,2.0567
212760,HBase,impolite,3095.7827
153563,Lucene - Core,impolite,2.3724
36451,Wicket,polite,21047.3286
128566,OFBiz,mixed,239.8245
36453,Wicket,polite,0.6107
153568,Lucene - Core,polite,2.3858
153569,Lucene - Core,mixed,3055.1629
608470,GeoServer,polite,15.177
608475,GeoServer,impolite,6333.5567
608476,GeoServer,mixed,0.4975
608478,GeoServer,mixed,9761.6495
608472,GeoServer,mixed,6294.5111
608473,GeoServer,impolite,6993.2282
212755,HBase,polite,7922.2124
128558,OFBiz,mixed,16.3499
212758,HBase,mixed,1663.9006
36458,Wicket,polite,30.5571
236704,Geronimo,impolite,0.5442
36459,Wicket,impolite,627.7063
212753,HBase,polite,25347.745
212754,HBase,mixed,3950.0167
212770,HBase,polite,17711.4281
212771,HBase,polite,5113.8547
212772,HBase,mixed,4367.5086
36440,Wicket,polite,56.9681
236741,Geronimo,mixed,290.1978
36441,Wicket,polite,144.0597
153516,Lucene - Core,polite,3588.1323
153517,Lucene - Core,impolite,18.9054
608464,GeoServer,impolite,68.988
608465,GeoServer,impolite,16650.3618
236739,Geronimo,impolite,16207.1925
608466,GeoServer,impolite,0.0071
608461,GeoServer,impolite,16513.356
608462,GeoServer,impolite,12207.6617
608463,GeoServer,impolite,6187.2256
212766,HBase,polite,25348.1453
36444,Wicket,impolite,101.5992
212767,HBase,mixed,874.6999
236734,Geronimo,impolite,7792.9323
36446,Wicket,impolite,4.0978
212769,HBase,polite,1701.4168
236737,Geronimo,impolite,89.2767
36448,Wicket,mixed,36.8149
212763,HBase,polite,4950.3703
236735,Geronimo,mixed,527.7425
212765,HBase,mixed,1531.3687
236736,Geronimo,impolite,263.29
212780,HBase,polite,2344.7482
212782,HBase,mixed,38781.0401
212783,HBase,mixed,3744.9948
236730,Geronimo,impolite,120.4744
36431,Wicket,mixed,8948.2278
153502,Lucene - Core,polite,3.1621
153503,Lucene - Core,mixed,69.6312
153506,Lucene - Core,mixed,216.1545
153508,Lucene - Core,impolite,2.3537
153509,Lucene - Core,mixed,10.9305
608453,GeoServer,impolite,2908.0359
608455,GeoServer,impolite,69.9027
608456,GeoServer,polite,2807.1965
608450,GeoServer,mixed,2428.8345
608451,GeoServer,impolite,7637.7873
212777,HBase,polite,48243.0796
36433,Wicket,mixed,68.6044
212778,HBase,mixed,497.4909
236723,Geronimo,impolite,259.9378
36434,Wicket,impolite,524.6921
212779,HBase,polite,2995.3858
36435,Wicket,polite,23.8654
212773,HBase,polite,5933.8181
36437,Wicket,impolite,547.0929
212774,HBase,polite,9774.4854
608458,GeoServer,impolite,73.8604
36438,Wicket,mixed,2636.8571
212775,HBase,impolite,36882.8165
236724,Geronimo,mixed,2775.3814
236725,Geronimo,impolite,27.7472
212791,HBase,polite,1049.3524
212792,HBase,mixed,764.2081
212793,HBase,polite,14220.8791
212790,HBase,polite,15154.6092
222114,Hadoop Common,mixed,282.1386
153537,Lucene - Core,polite,438.8628
153538,Lucene - Core,polite,210.0791
153539,Lucene - Core,mixed,21.151
222119,Hadoop Common,mixed,370.0054
222117,Hadoop Common,polite,3.3491
36421,Wicket,polite,181.3176
36422,Wicket,impolite,5.6398
212789,HBase,polite,5397.9749
36423,Wicket,mixed,0.2004
36424,Wicket,impolite,0.1123
236754,Geronimo,polite,3534.1942
212784,HBase,mixed,16944.1861
212785,HBase,mixed,4115.1149
212786,HBase,polite,1841.3506
153520,Lucene - Core,mixed,191.9645
236751,Geronimo,polite,523.6758
153521,Lucene - Core,mixed,38.3983
153523,Lucene - Core,polite,40.7324
153524,Lucene - Core,mixed,3.9548
153526,Lucene - Core,polite,0.2574
153527,Lucene - Core,impolite,0.5282
222102,Hadoop Common,polite,378.1676
222105,Hadoop Common,polite,99.8881
222106,Hadoop Common,mixed,181.7737
36419,Wicket,mixed,435.0412
212799,HBase,mixed,36046.8066
236744,Geronimo,impolite,462.7039
236742,Geronimo,mixed,214.7528
36413,Wicket,polite,408.3983
212795,HBase,mixed,554.2205
212796,HBase,polite,5397.8841
212797,HBase,polite,12357.8814
236780,Geronimo,mixed,1993.5981
559043,groovy,impolite,31992.3732
560033,groovy,polite,4141.7011
560034,groovy,polite,686.1653
559042,groovy,mixed,11117.4156
560035,groovy,polite,336.5273
560036,groovy,polite,93.2928
560037,groovy,polite,543.1184
560038,groovy,impolite,1537.7914
222136,Hadoop Common,mixed,955.0436
222134,Hadoop Common,impolite,10.5665
559049,groovy,polite,5492.1935
559048,groovy,polite,215.9853
222138,Hadoop Common,polite,2.4294
559046,groovy,mixed,59.0542
574673,JBoss Enterprise Application Platform 4 and 5,impolite,142.8408
574674,JBoss Enterprise Application Platform 4 and 5,impolite,126.2589
574676,JBoss Enterprise Application Platform 4 and 5,polite,144.1564
222142,Hadoop Common,impolite,43.2916
236775,Geronimo,impolite,20924.4449
236776,Geronimo,impolite,39.1589
559032,groovy,polite,76.0968
236770,Geronimo,mixed,3970.2228
560047,groovy,polite,1681.873
236774,Geronimo,impolite,187.3911
236772,Geronimo,mixed,10611.6671
559038,groovy,mixed,120.023
222124,Hadoop Common,mixed,96.9569
574690,JBoss Enterprise Application Platform 4 and 5,polite,505.1222
559034,groovy,impolite,0.2625
574693,JBoss Enterprise Application Platform 4 and 5,impolite,0.1297
222128,Hadoop Common,polite,248.3949
574684,JBoss Enterprise Application Platform 4 and 5,polite,1154.4128
3804,Hibernate ORM,impolite,361.3084
574685,JBoss Enterprise Application Platform 4 and 5,polite,2353.3933
574687,JBoss Enterprise Application Platform 4 and 5,impolite,362.4917
222132,Hadoop Common,polite,147.147
574688,JBoss Enterprise Application Platform 4 and 5,polite,4389.5425
222133,Hadoop Common,mixed,167.4401
574689,JBoss Enterprise Application Platform 4 and 5,polite,10989.0811
3809,Hibernate ORM,impolite,3.0458
222130,Hadoop Common,polite,32.068
236764,Geronimo,impolite,13456.0586
3802,Hibernate ORM,polite,20.1804
559021,groovy,polite,8.0687
559020,groovy,impolite,19.5016
559028,groovy,polite,276.0718
559026,groovy,polite,1.317
222161,Hadoop Common,polite,63.4161
574695,JBoss Enterprise Application Platform 4 and 5,impolite,2164.1875
574696,JBoss Enterprise Application Platform 4 and 5,impolite,256.1033
3816,Hibernate ORM,polite,4467.6051
574699,JBoss Enterprise Application Platform 4 and 5,impolite,2683.7872
236799,Geronimo,mixed,145.1486
236797,Geronimo,polite,1793.855
3813,Hibernate ORM,impolite,3724.5716
236791,Geronimo,impolite,3674.2489
559010,groovy,polite,1703.0815
236792,Geronimo,polite,3683.36
236790,Geronimo,impolite,3795.1631
559019,groovy,impolite,4195.461
222145,Hadoop Common,polite,1.408
559017,groovy,polite,4940.3732
559014,groovy,impolite,21.4544
559012,groovy,impolite,811.7919
222151,Hadoop Common,polite,1323.9387
3829,Hibernate ORM,polite,284.3045
222152,Hadoop Common,mixed,309.8135
559009,groovy,impolite,444.8255
236789,Geronimo,impolite,22.2186
236787,Geronimo,impolite,0.8647
3822,Hibernate ORM,mixed,1177.9949
3823,Hibernate ORM,mixed,2.394
153594,Lucene - Core,polite,14.7639
153595,Lucene - Core,polite,23.1746
153596,Lucene - Core,mixed,3.1857
153597,Lucene - Core,polite,17.2249
153598,Lucene - Core,mixed,5.0527
222183,Hadoop Common,polite,71.832
222182,Hadoop Common,polite,166.8822
574632,JBoss Enterprise Application Platform 4 and 5,impolite,148.5822
222188,Hadoop Common,polite,242.1571
222185,Hadoop Common,mixed,167.2666
574635,JBoss Enterprise Application Platform 4 and 5,mixed,7753.5317
574636,JBoss Enterprise Application Platform 4 and 5,polite,1669.3581
574637,JBoss Enterprise Application Platform 4 and 5,polite,1671.1111
3831,Hibernate ORM,polite,4523.3976
222180,Hadoop Common,polite,54.0446
153582,Lucene - Core,mixed,23.2826
153584,Lucene - Core,polite,23.1005
560001,groovy,polite,19.396
560002,groovy,polite,43.1455
560003,groovy,mixed,71.6125
153589,Lucene - Core,impolite,23.253
222169,Hadoop Common,impolite,253.5438
560007,groovy,polite,125.7177
560009,groovy,polite,104.6609
222168,Hadoop Common,polite,24.0469
574640,JBoss Enterprise Application Platform 4 and 5,polite,48.19
222171,Hadoop Common,mixed,1183.7666
222176,Hadoop Common,impolite,5.5132
574644,JBoss Enterprise Application Platform 4 and 5,impolite,10666.7486
222177,Hadoop Common,impolite,23.9603
574645,JBoss Enterprise Application Platform 4 and 5,impolite,10750.6506
574647,JBoss Enterprise Application Platform 4 and 5,mixed,10885.7589
574648,JBoss Enterprise Application Platform 4 and 5,polite,2664.3942
153590,Lucene - Core,impolite,8.6817
3845,Hibernate ORM,mixed,4306.8496
3846,Hibernate ORM,mixed,3476.7858
560011,groovy,polite,9404.777
560012,groovy,polite,44200.2358
560013,groovy,impolite,1456.4415
560014,groovy,polite,110.9753
560015,groovy,mixed,116.2517
560019,groovy,mixed,220.7771
574660,JBoss Enterprise Application Platform 4 and 5,mixed,17837.0728
574661,JBoss Enterprise Application Platform 4 and 5,impolite,163.0375
3859,Hibernate ORM,polite,4813.6588
574653,JBoss Enterprise Application Platform 4 and 5,impolite,7191.0586
574656,JBoss Enterprise Application Platform 4 and 5,impolite,148.7792
574657,JBoss Enterprise Application Platform 4 and 5,impolite,49.5619
574658,JBoss Enterprise Application Platform 4 and 5,polite,195.1478
3853,Hibernate ORM,polite,3553.2879
3855,Hibernate ORM,mixed,196.055
36490,Wicket,polite,0.3194
36491,Wicket,mixed,314.4866
36495,Wicket,polite,301.1343
36496,Wicket,polite,43.2069
560028,groovy,mixed,1138.1959
574671,JBoss Enterprise Application Platform 4 and 5,mixed,4261.5272
574672,JBoss Enterprise Application Platform 4 and 5,mixed,228.5128
3869,Hibernate ORM,impolite,148.6723
574662,JBoss Enterprise Application Platform 4 and 5,impolite,785.8728
222195,Hadoop Common,polite,761.3891
574664,JBoss Enterprise Application Platform 4 and 5,polite,165.745
574666,JBoss Enterprise Application Platform 4 and 5,impolite,164.2386
574667,JBoss Enterprise Application Platform 4 and 5,mixed,59.8239
574668,JBoss Enterprise Application Platform 4 and 5,impolite,502.4344
36499,Wicket,polite,0.8733
3864,Hibernate ORM,impolite,101.4889
3865,Hibernate ORM,impolite,100.7555
222190,Hadoop Common,polite,1.2039
222191,Hadoop Common,mixed,4.186
560030,groovy,mixed,301.1013
236382,Geronimo,polite,399.8917
334807,Cassandra,impolite,476.1087
3881,Hibernate ORM,mixed,1561.9107
236386,Geronimo,polite,256.2881
3882,Hibernate ORM,polite,31.578
334802,Cassandra,impolite,27.3765
334803,Cassandra,polite,746.4546
3872,Hibernate ORM,impolite,15.1571
128900,OFBiz,polite,1.8538
128903,OFBiz,impolite,30.2733
3878,Hibernate ORM,impolite,2.8758
236371,Geronimo,mixed,644.3878
3892,Hibernate ORM,polite,81.1442
236394,Geronimo,polite,0.1722
236398,Geronimo,mixed,6720.2946
574500,JBoss Enterprise Application Platform 4 and 5,mixed,16663.8142
574502,JBoss Enterprise Application Platform 4 and 5,mixed,1869.5364
574503,JBoss Enterprise Application Platform 4 and 5,polite,10750.0125
574507,JBoss Enterprise Application Platform 4 and 5,polite,45.3031
128950,OFBiz,mixed,28835.5561
128952,OFBiz,polite,3.7834
128942,OFBiz,impolite,188.5959
128933,OFBiz,mixed,38604.5916
128934,OFBiz,impolite,286.4842
128938,OFBiz,mixed,30936.8087
128930,OFBiz,polite,2.4881
128928,OFBiz,mixed,68.088
128921,OFBiz,polite,126.7189
128925,OFBiz,impolite,1.3034
128926,OFBiz,polite,1.3803
128917,OFBiz,impolite,192.8351
128919,OFBiz,impolite,6.9063
128910,OFBiz,polite,933.697
153950,Lucene - Core,polite,5.1958
153951,Lucene - Core,polite,1.3771
36640,Wicket,impolite,406.4894
153952,Lucene - Core,impolite,2.6263
153953,Lucene - Core,impolite,4381.9769
153958,Lucene - Core,polite,33.4686
153959,Lucene - Core,polite,12.9622
36649,Wicket,polite,134.1642
36641,Wicket,polite,2360.8999
128986,OFBiz,polite,8.724
36642,Wicket,polite,83.7022
36643,Wicket,polite,92.5422
128988,OFBiz,polite,28.9806
128989,OFBiz,polite,13700.9371
36646,Wicket,impolite,314.9111
128982,OFBiz,polite,2084.8123
153940,Lucene - Core,polite,18.5902
153942,Lucene - Core,polite,6.5066
153945,Lucene - Core,impolite,1126.0373
153946,Lucene - Core,polite,56.1298
153947,Lucene - Core,polite,17.5598
153948,Lucene - Core,mixed,9984.3845
36639,Wicket,mixed,3.0903
36630,Wicket,mixed,163.13
128975,OFBiz,polite,14609.3857
36632,Wicket,mixed,101.3307
128977,OFBiz,polite,21918.5342
128978,OFBiz,mixed,14113.2255
128979,OFBiz,mixed,3703.9266
36635,Wicket,impolite,22.2987
36636,Wicket,polite,40.8848
36637,Wicket,polite,37.2513
153970,Lucene - Core,mixed,3283.9354
128972,OFBiz,impolite,2430.4109
153972,Lucene - Core,mixed,120.1781
128973,OFBiz,polite,21870.9497
153973,Lucene - Core,impolite,1.3648
153976,Lucene - Core,impolite,0.4616
153977,Lucene - Core,polite,5.8515
153978,Lucene - Core,polite,2813.2277
153979,Lucene - Core,mixed,4.9131
36627,Wicket,mixed,3.417
128964,OFBiz,polite,38740.3914
128965,OFBiz,polite,1954.8767
128967,OFBiz,polite,261.6742
36623,Wicket,impolite,0.8588
153960,Lucene - Core,polite,12.4466
153961,Lucene - Core,mixed,1.5124
153963,Lucene - Core,mixed,3692.0298
153965,Lucene - Core,polite,167.6593
153968,Lucene - Core,mixed,853.6477
153969,Lucene - Core,impolite,0.5223
36616,Wicket,impolite,261.7031
36618,Wicket,mixed,26.9944
36619,Wicket,polite,0.2008
128953,OFBiz,mixed,853.8853
36612,Wicket,impolite,1321.8469
128957,OFBiz,impolite,1.0517
36613,Wicket,impolite,45.6442
36614,Wicket,impolite,136.9439
128959,OFBiz,mixed,3837.2472
36615,Wicket,impolite,859.6066
153910,Lucene - Core,mixed,24.0063
153911,Lucene - Core,polite,18.6121
153914,Lucene - Core,polite,2.0003
153915,Lucene - Core,mixed,211.489
36606,Wicket,polite,4727.3127
153918,Lucene - Core,mixed,5.5784
36600,Wicket,polite,2.5252
36601,Wicket,polite,41.712
36603,Wicket,polite,1.9304
153904,Lucene - Core,mixed,4.8031
153905,Lucene - Core,mixed,2861.6397
153906,Lucene - Core,mixed,1645.0751
153907,Lucene - Core,polite,817.0315
153908,Lucene - Core,polite,4.8834
153909,Lucene - Core,mixed,21.1824
153930,Lucene - Core,impolite,2954.8075
153932,Lucene - Core,mixed,3714.5948
153935,Lucene - Core,impolite,9517.1748
153936,Lucene - Core,polite,305.7407
153937,Lucene - Core,mixed,8391.2687
153939,Lucene - Core,polite,76.5047
153921,Lucene - Core,impolite,97.4048
153922,Lucene - Core,impolite,0.9016
153923,Lucene - Core,polite,263.3219
153924,Lucene - Core,mixed,7014.2059
153925,Lucene - Core,mixed,142.6916
153928,Lucene - Core,mixed,2.5389
153929,Lucene - Core,mixed,20.169
128997,OFBiz,mixed,24097.8454
36596,Wicket,polite,409.5623
36580,Wicket,mixed,2723.8354
36588,Wicket,polite,12.3699
36589,Wicket,polite,328.8799
36570,Wicket,polite,2107.2434
36574,Wicket,mixed,94.3469
36577,Wicket,mixed,1320.4448
153870,Lucene - Core,mixed,2900.057
319292,CloudStack,mixed,4429.7241
153873,Lucene - Core,impolite,1095.1276
319293,CloudStack,polite,1189.5185
36562,Wicket,polite,187.4816
153875,Lucene - Core,impolite,0.752
319295,CloudStack,impolite,6850.7957
153878,Lucene - Core,mixed,207.7132
153879,Lucene - Core,polite,1200.2444
608343,GeoServer,mixed,649.0311
608344,GeoServer,mixed,2282.0955
608345,GeoServer,impolite,20.3842
574599,JBoss Enterprise Application Platform 4 and 5,impolite,7248.2681
608346,GeoServer,impolite,0.0479
212408,HBase,mixed,422.5715
608340,GeoServer,impolite,0.1406
608342,GeoServer,mixed,5811.2105
36564,Wicket,impolite,0.1295
212403,HBase,impolite,762.0691
212402,HBase,impolite,70.1658
153863,Lucene - Core,polite,1.1955
608333,GeoServer,impolite,5760.0186
608334,GeoServer,mixed,26543.0363
608335,GeoServer,mixed,29.0491
212415,HBase,impolite,22.3444
212417,HBase,impolite,413.0161
608336,GeoServer,mixed,25657.9892
36558,Wicket,polite,163.9164
608337,GeoServer,mixed,5766.9407
212412,HBase,mixed,4125.1969
608338,GeoServer,impolite,16690.8959
212413,HBase,polite,15292.7016
608339,GeoServer,impolite,0.2617
153890,Lucene - Core,mixed,298.3772
319274,CloudStack,polite,669.1302
153891,Lucene - Core,mixed,37.295
153892,Lucene - Core,polite,51.7382
