Project,AuthorID,CommentCount,IssueCount,Ranking
HBASE,8527,5,3,STD
HBASE,42790,5,1,STD
HBASE,45895,5,2,STD
HBASE,36467,5,1,STD
HBASE,45957,5,1,STD
HBASE,36376,5,3,STD
HBASE,45783,5,5,STD
HBASE,46335,5,1,STD
HBASE,30937,5,2,STD
HBASE,46327,5,1,STD
HBASE,46104,5,1,STD
HBASE,8594,5,4,STD
HBASE,32611,5,2,STD
HBASE,46066,5,3,STD
HBASE,46063,5,1,STD
HBASE,45989,5,1,STD
HBASE,36884,5,1,STD
HBASE,8375,5,2,STD
HBASE,8059,4,2,STD
HBASE,46212,4,1,STD
HBASE,45728,4,2,STD
HBASE,30594,4,3,STD
HBASE,46204,4,1,STD
HBASE,46203,4,2,STD
HBASE,46200,4,3,STD
HBASE,30753,4,2,STD
HBASE,30805,4,3,STD
HBASE,46193,4,2,STD
HBASE,46191,4,1,STD
HBASE,30903,4,3,STD
HBASE,32581,4,2,STD
HBASE,7829,4,2,STD
HBASE,46185,4,1,STD
HBASE,15587,4,2,STD
HBASE,46158,4,2,STD
HBASE,46117,4,1,STD
HBASE,46308,4,1,STD
HBASE,21983,4,4,STD
HBASE,22000,4,3,STD
HBASE,8633,4,3,STD
HBASE,46314,4,2,STD
HBASE,36201,4,4,STD
HBASE,46099,4,1,STD
HBASE,25344,4,1,STD
HBASE,46374,4,1,STD
HBASE,36455,4,3,STD
HBASE,46067,4,1,STD
HBASE,46366,4,1,STD
HBASE,8202,4,2,STD
HBASE,45913,4,3,STD
HBASE,46032,4,2,STD
HBASE,46352,4,2,STD
HBASE,45943,4,2,STD
HBASE,46343,4,2,STD
HBASE,8489,4,1,STD
HBASE,45947,4,1,STD
HBASE,46011,4,1,STD
HBASE,46007,4,1,STD
HBASE,45894,4,4,STD
HBASE,46338,4,1,STD
HBASE,8189,4,2,STD
HBASE,45401,4,3,STD
HBASE,46214,4,2,STD
HBASE,8338,4,3,STD
HBASE,8332,4,1,STD
HBASE,8319,4,2,STD
HBASE,45973,4,1,STD
HBASE,27813,4,3,STD
HBASE,46240,4,1,STD
HBASE,46224,4,2,STD
HBASE,45984,3,1,STD
HBASE,21560,3,2,STD
HBASE,21806,3,2,STD
HBASE,21953,3,1,STD
HBASE,22024,3,1,STD
HBASE,22062,3,1,STD
HBASE,23060,3,1,STD
HBASE,26081,3,1,STD
HBASE,26480,3,1,STD
HBASE,26681,3,1,STD
HBASE,30527,3,1,STD
HBASE,30612,3,1,STD
HBASE,30745,3,1,STD
HBASE,10496,3,2,STD
HBASE,9488,3,2,STD
HBASE,9000,3,2,STD
HBASE,8652,3,2,STD
HBASE,8648,3,3,STD
HBASE,36149,3,2,STD
HBASE,36194,3,2,STD
HBASE,36291,3,1,STD
HBASE,36340,3,1,STD
HBASE,36341,3,3,STD
HBASE,8576,3,1,STD
HBASE,8567,3,3,STD
HBASE,39586,3,1,STD
HBASE,40858,3,2,STD
HBASE,8520,3,2,STD
