Project,AuthorID,CommentCount,IssueCount,Ranking
JRUBY,89958,2,1,STD
JRUBY,89961,1,1,STD
JRUBY,89963,1,1,STD
JRUBY,89964,2,1,STD
JRUBY,89965,2,1,STD
JRUBY,89966,2,1,STD
JRUBY,89967,1,1,STD
JRUBY,89969,1,1,STD
JRUBY,89970,1,1,STD
JRUBY,89973,1,1,STD
JRUBY,89977,1,1,STD
JRUBY,89983,2,1,STD
JRUBY,89984,1,1,STD
JRUBY,89985,1,1,STD
JRUBY,89986,1,1,STD
JRUBY,89987,1,1,STD
JRUBY,89990,1,1,STD
JRUBY,89991,1,1,STD
JRUBY,89992,1,1,STD
JRUBY,89995,1,1,STD
JRUBY,89997,1,1,STD
JRUBY,90001,1,1,STD
JRUBY,90002,1,1,STD
JRUBY,90003,3,1,STD
JRUBY,90007,3,1,STD
JRUBY,90008,1,1,STD
JRUBY,90009,3,1,STD
JRUBY,90012,1,1,STD
JRUBY,90016,1,1,STD
JRUBY,90017,4,1,STD
JRUBY,90019,2,1,STD
JRUBY,90020,4,1,STD
JRUBY,90021,1,1,STD
JRUBY,90025,1,1,STD
JRUBY,90027,1,1,STD
JRUBY,90029,2,1,STD
JRUBY,90031,2,1,STD
JRUBY,90032,1,1,STD
JRUBY,90035,1,1,STD
JRUBY,90037,1,1,STD
JRUBY,90039,1,1,STD
JRUBY,90040,1,1,STD
JRUBY,90043,1,1,STD
JRUBY,90044,1,1,STD
JRUBY,90046,1,1,STD
JRUBY,90047,1,1,STD
JRUBY,90049,5,1,STD
JRUBY,90050,1,1,STD
JRUBY,90053,1,1,STD
JRUBY,90055,1,1,STD
JRUBY,90057,2,1,STD
JRUBY,90060,4,1,STD
JRUBY,90061,1,1,STD
JRUBY,90062,2,1,STD
JRUBY,90066,2,1,STD
JRUBY,90067,1,1,STD
JRUBY,90071,6,1,STD
JRUBY,90072,1,1,STD
JRUBY,90073,3,1,STD
JRUBY,90074,1,1,STD
JRUBY,90078,1,1,STD
JRUBY,90079,2,1,STD
JRUBY,90082,1,1,STD
JRUBY,90085,1,1,STD
JRUBY,90088,1,1,STD
JRUBY,90090,1,1,STD
JRUBY,90091,1,1,STD
JRUBY,90094,1,1,STD
JRUBY,90095,1,1,STD
JRUBY,90096,1,1,STD
JRUBY,90098,2,1,STD
JRUBY,90099,2,1,STD
JRUBY,90100,1,1,STD
JRUBY,90101,2,1,STD
JRUBY,90104,1,1,STD
JRUBY,90105,4,1,STD
JRUBY,90106,1,1,STD
JRUBY,90109,4,1,STD
JRUBY,90110,1,1,STD
JRUBY,90113,2,1,STD
JRUBY,90115,1,1,STD
JRUBY,90117,1,1,STD
JRUBY,90118,2,1,STD
JRUBY,90123,1,1,STD
JRUBY,90125,1,1,STD
JRUBY,90126,1,1,STD
JRUBY,90127,1,1,STD
JRUBY,90128,1,1,STD
JRUBY,90129,1,1,STD
JRUBY,90135,1,1,STD
JRUBY,90136,1,1,STD
JRUBY,90138,1,1,STD
JRUBY,90141,3,1,STD
JRUBY,90142,4,1,STD
JRUBY,90144,1,1,STD
JRUBY,90145,3,1,STD
JRUBY,90148,2,1,STD
JRUBY,90150,1,1,STD
JRUBY,90153,1,1,STD
JRUBY,90154,2,1,STD
JRUBY,90156,1,1,STD
JRUBY,90158,3,1,STD
JRUBY,90160,1,1,STD
JRUBY,90161,2,1,STD
JRUBY,90162,1,1,STD
JRUBY,90165,1,1,STD
JRUBY,90172,1,1,STD
JRUBY,90173,2,1,STD
