Project,AuthorID,CommentCount,IssueCount,Ranking
SOLR,25555,3,3,STD
SOLR,25558,3,2,STD
SOLR,25580,3,1,STD
SOLR,25592,3,1,STD
SOLR,25635,3,1,STD
SOLR,25636,3,3,STD
SOLR,25654,3,2,STD
SOLR,25664,3,1,STD
SOLR,25673,3,3,STD
SOLR,25674,3,1,STD
SOLR,25714,3,1,STD
SOLR,25721,3,2,STD
SOLR,25731,3,3,STD
SOLR,25741,3,1,STD
SOLR,25754,3,1,STD
SOLR,25773,3,2,STD
SOLR,25779,3,1,STD
SOLR,25790,3,2,STD
SOLR,25793,3,2,STD
SOLR,25794,3,1,STD
SOLR,25800,3,1,STD
SOLR,25803,3,1,STD
SOLR,25807,3,1,STD
SOLR,25815,3,2,STD
SOLR,25816,3,2,STD
SOLR,25843,3,3,STD
SOLR,25846,3,2,STD
SOLR,25851,3,2,STD
SOLR,25859,3,1,STD
SOLR,25861,3,3,STD
SOLR,25872,3,1,STD
SOLR,25873,3,1,STD
SOLR,25921,3,2,STD
SOLR,25932,3,1,STD
SOLR,25941,3,3,STD
SOLR,25960,3,1,STD
SOLR,25969,3,1,STD
SOLR,25970,3,1,STD
SOLR,25979,3,2,STD
SOLR,25988,3,2,STD
SOLR,26003,3,1,STD
SOLR,26005,3,2,STD
SOLR,26044,3,1,STD
SOLR,26056,3,1,STD
SOLR,26057,3,2,STD
SOLR,26107,3,1,STD
SOLR,26121,3,3,STD
SOLR,26131,3,1,STD
SOLR,26135,3,1,STD
SOLR,26137,3,1,STD
SOLR,26140,3,1,STD
SOLR,26142,3,2,STD
SOLR,26143,3,1,STD
SOLR,26145,3,1,STD
SOLR,26167,3,2,STD
SOLR,26172,3,1,STD
SOLR,26176,3,2,STD
SOLR,26204,3,1,STD
SOLR,26229,3,2,STD
SOLR,26236,3,2,STD
SOLR,26290,3,2,STD
SOLR,26291,3,1,STD
SOLR,26294,3,1,STD
SOLR,26299,3,2,STD
SOLR,26303,3,2,STD
SOLR,26321,3,1,STD
SOLR,26327,3,1,STD
SOLR,26350,3,2,STD
SOLR,26401,3,1,STD
SOLR,26403,3,1,STD
SOLR,26419,3,1,STD
SOLR,26458,3,1,STD
SOLR,26461,3,1,STD
SOLR,26482,3,3,STD
SOLR,26483,3,1,STD
SOLR,26500,3,1,STD
SOLR,26515,3,1,STD
SOLR,26527,3,1,STD
SOLR,26528,3,1,STD
SOLR,26531,3,1,STD
SOLR,26552,3,1,STD
SOLR,26558,3,2,STD
SOLR,26563,3,2,STD
SOLR,26564,3,2,STD
SOLR,26601,3,1,STD
SOLR,26603,3,2,STD
SOLR,26610,3,2,STD
SOLR,26631,3,1,STD
SOLR,26644,3,1,STD
SOLR,26651,3,1,STD
SOLR,26677,3,3,STD
SOLR,26682,3,1,STD
SOLR,26683,3,2,STD
SOLR,26687,3,1,STD
SOLR,26694,3,1,STD
SOLR,26698,3,1,STD
SOLR,26719,3,3,STD
SOLR,26720,3,2,STD
SOLR,26722,3,3,STD
SOLR,26743,3,2,STD
SOLR,26769,3,1,STD
SOLR,26831,3,1,STD
SOLR,26840,3,1,STD
SOLR,26851,3,2,STD
SOLR,26865,3,2,STD
SOLR,26885,3,2,STD
SOLR,26900,3,2,STD
SOLR,26907,3,1,STD
SOLR,26910,3,1,STD
SOLR,26915,3,2,STD
SOLR,26917,3,1,STD
SOLR,26929,3,2,STD
SOLR,26945,3,1,STD
SOLR,26952,3,1,STD
SOLR,26961,3,2,STD
SOLR,26962,3,3,STD
SOLR,26980,3,1,STD
SOLR,26988,3,1,STD
SOLR,26989,3,2,STD
SOLR,26990,3,1,STD
SOLR,27045,3,1,STD
SOLR,27064,3,2,STD
SOLR,27086,3,2,STD
SOLR,27093,3,1,STD
SOLR,26420,2,1,STD
SOLR,26802,2,1,STD
SOLR,26421,2,2,STD
SOLR,16528,2,1,STD
SOLR,16263,2,1,STD
SOLR,26422,2,2,STD
SOLR,16074,2,2,STD
SOLR,25512,2,2,STD
SOLR,26424,2,2,STD
SOLR,26002,2,2,STD
SOLR,26312,2,2,STD
SOLR,26586,2,2,STD
SOLR,26098,2,1,STD
SOLR,22183,2,2,STD
SOLR,26818,2,1,STD
SOLR,26589,2,1,STD
SOLR,14119,2,1,STD
SOLR,26822,2,2,STD
SOLR,26823,2,2,STD
SOLR,26314,2,2,STD
SOLR,26430,2,1,STD
SOLR,26099,2,1,STD
SOLR,26158,2,1,STD
SOLR,26829,2,2,STD
SOLR,26830,2,1,STD
SOLR,26317,2,1,STD
SOLR,13715,2,1,STD
SOLR,27036,2,1,STD
SOLR,26596,2,1,STD
SOLR,25624,2,1,STD
SOLR,22080,2,2,STD
SOLR,26599,2,2,STD
SOLR,952,2,1,STD
SOLR,25581,2,2,STD
SOLR,26841,2,1,STD
SOLR,27067,2,1,STD
SOLR,26604,2,2,STD
SOLR,26605,2,2,STD
SOLR,26437,2,1,STD
SOLR,26062,2,1,STD
SOLR,26847,2,1,STD
SOLR,26101,2,1,STD
SOLR,27037,2,1,STD
SOLR,610,2,1,STD
SOLR,25501,2,1,STD
SOLR,11251,2,2,STD
SOLR,26612,2,2,STD
SOLR,25669,2,1,STD
SOLR,26102,2,1,STD
SOLR,26164,2,1,STD
SOLR,9090,2,2,STD
SOLR,26859,2,2,STD
SOLR,26860,2,2,STD
SOLR,26618,2,2,STD
SOLR,26447,2,1,STD
SOLR,21731,2,2,STD
SOLR,8541,2,2,STD
SOLR,26868,2,1,STD
SOLR,26869,2,1,STD
SOLR,26448,2,1,STD
SOLR,25500,2,1,STD
SOLR,26874,2,1,STD
SOLR,26451,2,1,STD
SOLR,26330,2,1,STD
SOLR,26453,2,1,STD
SOLR,26879,2,2,STD
SOLR,26880,2,2,STD
SOLR,26881,2,1,STD
SOLR,26629,2,1,STD
SOLR,26630,2,2,STD
SOLR,25985,2,2,STD
