Project,AuthorID,CommentCount,IssueCount,Ranking
WICKET,16568,3,1,STD
WICKET,742,3,2,STD
WICKET,16342,3,1,STD
WICKET,16344,3,2,STD
WICKET,16345,3,2,STD
WICKET,16244,3,2,STD
WICKET,16346,3,1,STD
WICKET,16354,3,1,STD
WICKET,16558,3,2,STD
WICKET,16059,3,3,STD
WICKET,17009,3,3,STD
WICKET,16356,3,2,STD
WICKET,16542,3,2,STD
WICKET,16072,3,2,STD
WICKET,16075,3,3,STD
WICKET,16522,3,2,STD
WICKET,16081,3,1,STD
WICKET,16218,3,2,STD
WICKET,16217,3,1,STD
WICKET,16213,3,1,STD
WICKET,16372,3,1,STD
WICKET,16514,3,3,STD
WICKET,16512,3,1,STD
WICKET,16507,3,3,STD
WICKET,16098,3,1,STD
WICKET,16099,3,2,STD
WICKET,16100,3,2,STD
WICKET,16101,3,1,STD
WICKET,4241,3,3,STD
WICKET,16381,3,3,STD
WICKET,16504,3,2,STD
WICKET,16385,3,1,STD
WICKET,17019,3,2,STD
WICKET,16497,3,3,STD
WICKET,16116,3,3,STD
WICKET,16409,3,2,STD
WICKET,17037,3,1,STD
WICKET,16480,3,3,STD
WICKET,300,3,1,STD
WICKET,15775,3,1,STD
WICKET,15755,3,2,STD
WICKET,15750,3,1,STD
WICKET,17084,3,2,STD
WICKET,1992,3,1,STD
WICKET,15747,3,2,STD
WICKET,15788,3,1,STD
WICKET,15789,3,1,STD
WICKET,16817,3,2,STD
WICKET,16830,3,2,STD
WICKET,15730,3,1,STD
WICKET,17113,2,1,STD
WICKET,146,2,2,STD
WICKET,480,2,2,STD
WICKET,640,2,1,STD
WICKET,861,2,2,STD
WICKET,1232,2,2,STD
WICKET,1261,2,1,STD
WICKET,1476,2,1,STD
WICKET,1562,2,1,STD
WICKET,1715,2,1,STD
WICKET,1746,2,1,STD
WICKET,2022,2,1,STD
WICKET,2072,2,1,STD
WICKET,2187,2,2,STD
WICKET,2255,2,1,STD
WICKET,2672,2,1,STD
WICKET,2992,2,1,STD
WICKET,3424,2,2,STD
WICKET,3563,2,1,STD
WICKET,4919,2,1,STD
WICKET,6387,2,2,STD
WICKET,7545,2,1,STD
WICKET,7574,2,1,STD
WICKET,7620,2,1,STD
WICKET,7805,2,2,STD
WICKET,8162,2,1,STD
WICKET,8606,2,1,STD
WICKET,9011,2,1,STD
WICKET,9474,2,2,STD
WICKET,12029,2,1,STD
WICKET,13116,2,2,STD
WICKET,14000,2,1,STD
WICKET,14921,2,2,STD
WICKET,15603,2,2,STD
WICKET,15631,2,2,STD
WICKET,15680,2,1,STD
WICKET,15711,2,1,STD
WICKET,15725,2,2,STD
WICKET,15737,2,1,STD
WICKET,15743,2,1,STD
WICKET,15744,2,1,STD
WICKET,15761,2,2,STD
WICKET,15762,2,1,STD
WICKET,15769,2,2,STD
WICKET,15776,2,1,STD
WICKET,15782,2,1,STD
WICKET,15785,2,1,STD
WICKET,15790,2,2,STD
WICKET,15794,2,1,STD
WICKET,15797,2,1,STD
WICKET,15801,2,1,STD
WICKET,15826,2,2,STD
WICKET,15844,2,2,STD
WICKET,15853,2,1,STD
WICKET,15868,2,1,STD
WICKET,15869,2,1,STD
WICKET,15873,2,1,STD
WICKET,15884,2,1,STD
WICKET,15886,2,1,STD
WICKET,15900,2,1,STD
WICKET,15914,2,1,STD
WICKET,15930,2,1,STD
WICKET,15935,2,1,STD
WICKET,15937,2,1,STD
WICKET,15941,2,1,STD
WICKET,15952,2,1,STD
WICKET,15954,2,2,STD
WICKET,15955,2,1,STD
WICKET,15970,2,1,STD
WICKET,15977,2,1,STD
WICKET,15979,2,1,STD
WICKET,15981,2,1,STD
WICKET,15988,2,1,STD
WICKET,16003,2,1,STD
WICKET,16011,2,2,STD
WICKET,16014,2,1,STD
WICKET,16018,2,1,STD
WICKET,16032,2,2,STD
WICKET,16039,2,1,STD
WICKET,16046,2,1,STD
WICKET,16053,2,1,STD
WICKET,16063,2,1,STD
WICKET,16064,2,2,STD
WICKET,16077,2,1,STD
WICKET,16085,2,1,STD
WICKET,16087,2,2,STD
WICKET,16092,2,2,STD
WICKET,16105,2,1,STD
WICKET,16117,2,2,STD
WICKET,16119,2,1,STD
WICKET,16120,2,1,STD
WICKET,16133,2,1,STD
WICKET,16137,2,1,STD
WICKET,16142,2,1,STD
WICKET,16145,2,2,STD
WICKET,16146,2,2,STD
WICKET,16151,2,2,STD
WICKET,16155,2,2,STD
WICKET,16163,2,1,STD
WICKET,16169,2,2,STD
WICKET,16170,2,1,STD
WICKET,16172,2,2,STD
WICKET,16173,2,1,STD
WICKET,16182,2,1,STD
WICKET,16195,2,2,STD
WICKET,16201,2,1,STD
WICKET,16206,2,1,STD
WICKET,16219,2,1,STD
WICKET,16227,2,2,STD
WICKET,16232,2,1,STD
WICKET,16237,2,1,STD
WICKET,16243,2,2,STD
WICKET,16247,2,1,STD
WICKET,16249,2,1,STD
WICKET,16256,2,1,STD
WICKET,16258,2,1,STD
WICKET,16268,2,1,STD
WICKET,16271,2,1,STD
WICKET,16276,2,2,STD
WICKET,16287,2,2,STD
WICKET,16292,2,1,STD
WICKET,16294,2,1,STD
WICKET,16297,2,2,STD
WICKET,16318,2,1,STD
WICKET,16321,2,2,STD
WICKET,16326,2,2,STD
WICKET,16327,2,1,STD
WICKET,16328,2,1,STD
WICKET,16334,2,1,STD
WICKET,16336,2,1,STD
WICKET,16338,2,1,STD
WICKET,16353,2,1,STD
WICKET,16360,2,1,STD
WICKET,16377,2,2,STD
WICKET,16396,2,2,STD
WICKET,16402,2,1,STD
WICKET,16414,2,1,STD
WICKET,16425,2,2,STD
WICKET,16432,2,1,STD
WICKET,16434,2,1,STD
WICKET,16447,2,1,STD
WICKET,16454,2,1,STD
WICKET,16467,2,1,STD
WICKET,16477,2,2,STD
WICKET,16479,2,1,STD
WICKET,16491,2,2,STD
WICKET,16499,2,1,STD
WICKET,16501,2,2,STD
WICKET,16508,2,1,STD
WICKET,16526,2,2,STD
WICKET,16527,2,1,STD
WICKET,16529,2,1,STD
WICKET,16530,2,1,STD
WICKET,16540,2,2,STD
WICKET,16541,2,1,STD
WICKET,16543,2,2,STD
WICKET,16551,2,1,STD
WICKET,16556,2,1,STD
WICKET,16571,2,1,STD
WICKET,16588,2,1,STD
WICKET,16598,2,1,STD
WICKET,16599,2,2,STD
WICKET,16600,2,1,STD
WICKET,16601,2,2,STD
WICKET,16602,2,2,STD
WICKET,16608,2,2,STD
WICKET,16619,2,2,STD
WICKET,16628,2,1,STD
WICKET,16630,2,2,STD
WICKET,16631,2,2,STD
WICKET,16632,2,1,STD
WICKET,16640,2,2,STD
WICKET,16641,2,2,STD
WICKET,16645,2,2,STD
WICKET,16647,2,1,STD
WICKET,16657,2,1,STD
WICKET,16662,2,2,STD
WICKET,16669,2,2,STD
WICKET,16671,2,1,STD
WICKET,16675,2,1,STD
WICKET,16679,2,1,STD
WICKET,16688,2,1,STD
WICKET,16718,2,1,STD
WICKET,16734,2,1,STD
WICKET,16775,2,1,STD
WICKET,16779,2,1,STD
WICKET,16786,2,1,STD
WICKET,16788,2,1,STD
WICKET,16789,2,1,STD
WICKET,16796,2,1,STD
WICKET,16816,2,1,STD
WICKET,16836,2,2,STD
WICKET,16843,2,1,STD
WICKET,16851,2,2,STD
WICKET,16858,2,2,STD
WICKET,16872,2,1,STD
WICKET,16891,2,1,STD
WICKET,16892,2,1,STD
WICKET,16895,2,2,STD
WICKET,16898,2,1,STD
WICKET,16914,2,2,STD
WICKET,16928,2,1,STD
WICKET,16941,2,1,STD
WICKET,16942,2,1,STD
WICKET,16948,2,2,STD
WICKET,16949,2,1,STD
WICKET,16961,2,2,STD
WICKET,16966,2,1,STD
WICKET,16972,2,1,STD
WICKET,16981,2,1,STD
WICKET,16984,2,2,STD
WICKET,17001,2,1,STD
WICKET,17005,2,1,STD
WICKET,17010,2,1,STD
WICKET,17013,2,2,STD
WICKET,17016,2,2,STD
WICKET,17023,2,2,STD
WICKET,17026,2,1,STD
WICKET,17031,2,1,STD
WICKET,17050,2,1,STD
WICKET,17057,2,1,STD
WICKET,17059,2,1,STD
WICKET,17064,2,1,STD
WICKET,17079,2,1,STD
WICKET,17087,2,1,STD
WICKET,17094,2,1,STD
WICKET,17095,2,1,STD
WICKET,16451,1,1,STD
WICKET,16452,1,1,STD
WICKET,16453,1,1,STD
WICKET,1266,1,1,STD
WICKET,16161,1,1,STD
WICKET,16456,1,1,STD
WICKET,16457,1,1,STD
WICKET,16159,1,1,STD
WICKET,16459,1,1,STD
WICKET,16153,1,1,STD
WICKET,16150,1,1,STD
WICKET,16985,1,1,STD
WICKET,16148,1,1,STD
WICKET,16470,1,1,STD
WICKET,16147,1,1,STD
WICKET,16474,1,1,STD
WICKET,16136,1,1,STD
WICKET,16987,1,1,STD
WICKET,16478,1,1,STD
WICKET,5297,1,1,STD
WICKET,16131,1,1,STD
WICKET,16481,1,1,STD
WICKET,16483,1,1,STD
WICKET,16130,1,1,STD
WICKET,16124,1,1,STD
WICKET,16122,1,1,STD
WICKET,16490,1,1,STD
WICKET,5177,1,1,STD
WICKET,16492,1,1,STD
WICKET,16118,1,1,STD
WICKET,16495,1,1,STD
WICKET,16496,1,1,STD
WICKET,16114,1,1,STD
WICKET,16498,1,1,STD
WICKET,16991,1,1,STD
WICKET,16110,1,1,STD
WICKET,16992,1,1,STD
WICKET,16502,1,1,STD
WICKET,16107,1,1,STD
WICKET,16097,1,1,STD
WICKET,16993,1,1,STD
WICKET,16509,1,1,STD
WICKET,16510,1,1,STD
WICKET,16511,1,1,STD
WICKET,16095,1,1,STD
WICKET,16093,1,1,STD
WICKET,16517,1,1,STD
